DATAFLOW,LAST UPDATE,freq,airpol,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Berlin,2024-06,15,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Berlin,2024-07,15,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Berlin,2024-08,14.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Berlin,2024-09,15.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Berlin,2024-10,19.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2018-01,22.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2018-02,23.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2018-03,26.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2018-04,23.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2018-05,28.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2018-06,20.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2018-07,19.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2018-08,21.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2018-09,20.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2018-10,25.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2018-11,27.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2018-12,20.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2019-01,23.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2019-02,24.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2019-03,17.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2019-04,24.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2019-05,16.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2019-06,18.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2019-07,14.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2019-08,20,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2019-09,17.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2019-10,21,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2019-11,22.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2019-12,21,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2020-01,19.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2020-02,15.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2020-03,14.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2020-04,13.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2020-05,12,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2020-06,14.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2020-07,10.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2020-08,19.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2020-09,18.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2020-10,17.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2020-11,17.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2020-12,18.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2021-01,16.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2021-02,20.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2021-03,17.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2021-04,13.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2021-05,14.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2021-06,17.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2021-07,14.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2021-08,15.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2021-09,20.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2021-10,20.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2021-11,20.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2021-12,20.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2022-01,14.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2022-02,12.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2022-03,20.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2022-04,14.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2022-05,12.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2022-06,12.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2022-07,8.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2022-08,15.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2022-09,13.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2022-10,14.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2022-11,12.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2022-12,17.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2023-01,12.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2023-02,14.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2023-03,16.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2023-04,13.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2023-05,13,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2023-06,10.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2023-07,9.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2023-08,13,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2023-09,17.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2023-10,11.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2023-11,14.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2023-12,11.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2024-01,12.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2024-02,14.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2024-03,15.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2024-04,10.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2024-05,10.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2024-06,8.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2024-07,8.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2024-08,9.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2024-09,11.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2024-10,12.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,København,2024-11,12.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2018-01,15.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2018-02,20.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2018-03,20.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2018-04,16.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2018-05,19.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2018-06,9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2018-07,16.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2018-08,11,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2018-09,10.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2018-10,13.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2018-11,12.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2018-12,14.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2019-01,18.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2019-02,13.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2019-03,11.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2019-04,20.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2019-05,14.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2019-06,9.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2019-07,7.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2019-08,7.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2019-09,10.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2019-10,11.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2019-11,12.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2019-12,10.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2020-01,10.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2020-02,10.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2020-03,11.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2020-04,7.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2020-05,7.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2020-06,11.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2020-07,7.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2020-08,8.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2020-09,8.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2020-10,11.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2020-11,10,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2020-12,11.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2021-01,16,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2021-02,18.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2021-03,10.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2021-04,10.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2021-05,11,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2021-06,12.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2021-07,9.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2021-08,8.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2021-09,11.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2021-10,8.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2021-11,12.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2021-12,17.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2022-01,14,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2022-02,12,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2022-03,17.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2022-04,14.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2022-05,9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2022-06,10.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2022-07,7.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2022-08,9.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2022-09,13.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2022-10,9.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2022-11,11.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2022-12,14.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2023-01,12.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2023-02,13.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2023-03,10.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2023-04,16.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2023-05,11.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2023-06,12.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2023-07,5.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2023-08,6.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2023-09,6.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2023-10,8.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2023-11,13.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2023-12,14,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2024-01,13.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2024-02,11.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2024-03,12.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2024-04,8.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2024-05,11.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2024-06,6.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2024-07,6.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2024-08,6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2024-09,9.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2024-10,8.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Tallinn,2024-11,10.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Athina,2018-01,35.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Athina,2018-02,32.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Athina,2018-03,34.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Athina,2018-04,44.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Athina,2018-05,34.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Athina,2018-06,34.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Athina,2018-07,38,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Athina,2018-08,27.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Athina,2018-09,36.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Athina,2018-10,39.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Athina,2018-11,34.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Athina,2018-12,37.6,
